subject_id,onset_s,duration_s,type,score
sdb2,0.0,57.0,phasic,0.6541
sdb2,603.0,9.0,phasic,0.4562
sdb2,645.0,15.0,phasic,0.632
sdb2,690.0,18.0,phasic,0.693
sdb2,741.0,15.0,phasic,0.6524
sdb2,798.0,12.0,phasic,0.6545
sdb2,855.0,15.0,phasic,0.6099
sdb2,954.0,15.0,phasic,0.5571
sdb2,1008.0,15.0,phasic,0.595
sdb2,1065.0,12.0,phasic,0.5736
sdb2,1119.0,18.0,phasic,0.5939
sdb2,1287.0,15.0,phasic,0.6336
sdb2,1545.0,15.0,phasic,0.7121
sdb2,1914.0,15.0,phasic,0.6179
sdb2,2118.0,6.0,phasic,0.4155
sdb2,2178.0,18.0,phasic,0.6593
sdb2,2253.0,18.0,phasic,0.6286
sdb2,2310.0,18.0,phasic,0.5743
sdb2,2376.0,15.0,phasic,0.584
sdb2,2445.0,15.0,phasic,0.5986
sdb2,2514.0,45.0,phasic,0.6057
sdb2,2625.0,12.0,phasic,0.5971
sdb2,2655.0,12.0,phasic,0.5799
sdb2,2859.0,15.0,phasic,0.6988
sdb2,2925.0,15.0,phasic,0.6161
sdb2,2994.0,15.0,phasic,0.4877
sdb2,3057.0,18.0,phasic,0.6353
sdb2,3261.0,12.0,phasic,0.4347
sdb2,3321.0,15.0,phasic,0.7186
sdb2,3459.0,9.0,phasic,0.4098
sdb2,3537.0,6.0,phasic,0.4258
sdb2,3654.0,15.0,phasic,0.5519
sdb2,3870.0,18.0,phasic,0.7113
sdb2,3945.0,15.0,phasic,0.5609
sdb2,4143.0,27.0,phasic,0.6063
sdb2,4218.0,12.0,phasic,0.6294
sdb2,4233.0,12.0,phasic,0.6053
sdb2,4278.0,18.0,phasic,0.6719
sdb2,4344.0,21.0,phasic,0.5703
sdb2,4419.0,15.0,phasic,0.647
sdb2,4488.0,15.0,phasic,0.6142
sdb2,4554.0,21.0,phasic,0.6432
sdb2,4617.0,24.0,phasic,0.5896
sdb2,4689.0,15.0,phasic,0.5819
sdb2,4761.0,18.0,phasic,0.7032
sdb2,4833.0,15.0,phasic,0.6262
sdb2,4905.0,18.0,phasic,0.6456
sdb2,4989.0,12.0,phasic,0.5997
sdb2,5049.0,27.0,phasic,0.6899
sdb2,5160.0,15.0,phasic,0.6101
sdb2,5205.0,18.0,phasic,0.5981
sdb2,5271.0,9.0,phasic,0.4796
sdb2,5322.0,12.0,phasic,0.5478
sdb2,5382.0,15.0,phasic,0.5874
sdb2,5454.0,3.0,phasic,0.4521
sdb2,5514.0,18.0,phasic,0.6094
sdb2,5568.0,15.0,phasic,0.5847
sdb2,5694.0,18.0,phasic,0.6881
sdb2,5763.0,12.0,phasic,0.5819
sdb2,5835.0,15.0,phasic,0.6248
sdb2,5901.0,15.0,phasic,0.6252
sdb2,5985.0,21.0,phasic,0.7394
sdb2,6024.0,3.0,phasic,0.4213
sdb2,6030.0,15.0,phasic,0.7713
sdb2,6048.0,30.0,phasic,0.5455
sdb2,6084.0,21.0,phasic,0.6546
sdb2,6168.0,6.0,phasic,0.4686
sdb2,6270.0,12.0,phasic,0.5997
sdb2,6336.0,21.0,phasic,0.7128
sdb2,6363.0,12.0,phasic,0.5108
sdb2,6399.0,30.0,phasic,0.6026
sdb2,6459.0,24.0,phasic,0.6091
sdb2,6531.0,24.0,phasic,0.6791
sdb2,6597.0,24.0,phasic,0.5419
sdb2,6669.0,24.0,phasic,0.6374
sdb2,6738.0,24.0,phasic,0.7102
sdb2,6783.0,12.0,phasic,0.6075
sdb2,6807.0,18.0,phasic,0.6743
sdb2,6828.0,45.0,phasic,0.6294
sdb2,6876.0,3.0,phasic,0.4123
sdb2,6885.0,27.0,phasic,0.6591
sdb2,6918.0,6.0,phasic,0.4347
sdb2,6927.0,6.0,phasic,0.4772
sdb2,6936.0,3.0,phasic,0.4463
sdb2,6984.0,162.0,phasic,0.7196
sdb2,7224.0,18.0,phasic,0.6687
sdb2,7245.0,15.0,phasic,0.6996
sdb2,7290.0,42.0,phasic,0.7415
sdb2,9015.0,18.0,phasic,0.6966
sdb2,9831.0,33.0,phasic,0.7111
sdb2,9921.0,33.0,phasic,0.7595
sdb2,10251.0,18.0,phasic,0.6774
sdb2,10311.0,15.0,phasic,0.6311
sdb2,10362.0,15.0,phasic,0.739
sdb2,10410.0,39.0,phasic,0.7268
sdb2,10464.0,48.0,phasic,0.7409
sdb2,10533.0,45.0,phasic,0.7032
sdb2,10596.0,30.0,phasic,0.7374
sdb2,10635.0,87.0,phasic,0.7334
sdb2,10725.0,186.0,phasic,0.7609
sdb2,10932.0,15.0,phasic,0.6613
sdb2,10950.0,18.0,phasic,0.7032
sdb2,10980.0,48.0,phasic,0.7523
sdb2,11046.0,36.0,phasic,0.7378
sdb2,11124.0,12.0,phasic,0.5406
sdb2,11193.0,15.0,phasic,0.6761
sdb2,11298.0,33.0,phasic,0.7175
sdb2,11370.0,30.0,phasic,0.7066
sdb2,11430.0,18.0,phasic,0.6812
sdb2,11496.0,15.0,phasic,0.6373
sdb2,11562.0,6.0,phasic,0.5168
sdb2,11571.0,3.0,phasic,0.4077
sdb2,11700.0,30.0,phasic,0.6828
sdb2,11733.0,3.0,phasic,0.4842
sdb2,11775.0,12.0,phasic,0.677
sdb2,11814.0,15.0,phasic,0.7216
sdb2,11976.0,36.0,phasic,0.6801
sdb2,12087.0,33.0,phasic,0.7348
sdb2,12150.0,18.0,phasic,0.5857
sdb2,12216.0,24.0,phasic,0.7948
sdb2,12288.0,21.0,phasic,0.7309
sdb2,12348.0,24.0,phasic,0.6858
sdb2,12411.0,15.0,phasic,0.5687
sdb2,12474.0,12.0,phasic,0.5226
sdb2,12534.0,12.0,phasic,0.5361
sdb2,12594.0,21.0,phasic,0.736
sdb2,12654.0,15.0,phasic,0.5398
sdb2,12717.0,24.0,phasic,0.6999
sdb2,12780.0,12.0,phasic,0.5208
sdb2,12852.0,18.0,phasic,0.623
sdb2,12906.0,15.0,phasic,0.6802
sdb2,13053.0,15.0,phasic,0.6751
