subject_id,onset_s,duration_s,type,score
n2,81.0,24.0,tonic,0.9963
n2,288.0,3.0,phasic,0.12
n2,843.0,3.0,phasic,0.16
n2,1614.0,21.0,tonic,0.9376
n2,3480.0,18.0,tonic,0.9533
n2,3966.0,21.0,tonic,0.9567
n2,4575.0,15.0,tonic,0.9433
n2,4614.0,3.0,negative,0.0
n2,6438.0,30.0,tonic,0.9743
n2,6984.0,3.0,negative,0.0
n2,7647.0,18.0,tonic,1.0
n2,8091.0,3.0,negative,0.0
n2,8619.0,6.0,any,0.8583
n2,8631.0,36.0,tonic,1.0
n2,8817.0,3.0,negative,0.0
n2,8868.0,3.0,phasic,0.2367
n2,8925.0,18.0,tonic,0.9456
n2,9195.0,6.0,phasic,0.3267
n2,9243.0,12.0,any,0.9592
n2,9867.0,18.0,tonic,0.9378
n2,9894.0,18.0,tonic,0.9622
n2,10530.0,3.0,phasic,0.1133
n2,10767.0,15.0,tonic,0.974
n2,11586.0,30.0,tonic,0.9837
n2,11955.0,21.0,tonic,0.9376
n2,12747.0,3.0,negative,0.0
n2,12903.0,3.0,negative,0.0
n2,12933.0,18.0,tonic,0.9578
n2,13170.0,3.0,phasic,0.7033
n2,13176.0,36.0,tonic,0.9697
n2,13260.0,27.0,tonic,0.9596
n2,13704.0,3.0,negative,0.0
n2,13782.0,24.0,tonic,0.9771
n2,14211.0,24.0,tonic,0.9862
n2,17514.0,9.0,any,0.7589
n2,17565.0,18.0,tonic,0.8678
n2,18231.0,18.0,tonic,0.9617
n2,18627.0,24.0,tonic,0.9617
n2,18726.0,18.0,tonic,0.9494
n2,18762.0,15.0,phasic,0.432
n2,18876.0,6.0,phasic,0.695
n2,19515.0,30.0,tonic,0.983
n2,19818.0,24.0,tonic,0.9392
n2,19860.0,27.0,tonic,0.9963
n2,20052.0,9.0,phasic,0.1456
n2,20151.0,3.0,negative,0.0
n2,20607.0,6.0,phasic,0.09
n2,20613.0,18.0,tonic,0.9444
n2,20802.0,39.0,tonic,0.9759
n2,20841.0,3.0,phasic,0.4133
n2,21018.0,12.0,phasic,0.1008
n2,21291.0,27.0,tonic,0.9593
n2,21429.0,36.0,any,0.7975
n2,21528.0,3.0,negative,0.0
n2,21813.0,21.0,tonic,0.9871
n2,21954.0,3.0,phasic,0.05
n2,22725.0,21.0,tonic,1.0
n2,22791.0,18.0,tonic,1.0
n2,23859.0,18.0,tonic,1.0
n2,24702.0,9.0,any,0.6389
n2,24762.0,27.0,tonic,0.9856
n2,24828.0,15.0,tonic,0.992
n2,25392.0,24.0,tonic,1.0
n2,25824.0,18.0,any,0.7228
n2,27330.0,15.0,any,0.9353
n2,28068.0,36.0,tonic,1.0
n2,28107.0,24.0,tonic,0.9979
n2,28470.0,21.0,tonic,0.969
n2,28521.0,15.0,any,0.9207
n2,28536.0,42.0,tonic,0.9719
n2,28599.0,15.0,tonic,1.0
n2,28617.0,33.0,tonic,0.9621
n2,28749.0,33.0,tonic,0.99
n2,28791.0,6.0,phasic,0.2167
n2,28797.0,66.0,tonic,0.9665
n2,28902.0,9.0,any,0.6022
n2,28947.0,18.0,tonic,0.9022
n2,28986.0,3.0,negative,0.0
n2,29064.0,9.0,any,0.6678
n2,29097.0,45.0,tonic,0.9538
n2,29175.0,33.0,tonic,0.9742
n2,29466.0,15.0,phasic,0.3987
n2,29649.0,18.0,tonic,0.9528
n2,29685.0,18.0,tonic,0.9756
n2,29946.0,21.0,tonic,1.0
